iteration,comparison,lhs,rhs,image,val_view_id,metric,better_direction,lhs_value,rhs_value,delta,oriented_delta,outcome
2000,E2_minus_B0,E2,B0,00016.png,147.jpg,psnr,higher,31.77793476,33.57479459,-1.79685983,-1.79685983,regressed
2000,E2_minus_B0,E2,B0,00017.png,156.jpg,psnr,higher,25.84625013,25.66129143,0.18495870,0.18495870,improved
2000,E2_minus_B0,E2,B0,00018.png,165.jpg,psnr,higher,24.36834186,25.28334051,-0.91499865,-0.91499865,regressed
2000,E2_minus_B0,E2,B0,00019.png,174.jpg,psnr,higher,34.17565021,34.05489566,0.12075455,0.12075455,improved
2000,E2_minus_B0,E2,B0,00020.png,183.jpg,psnr,higher,30.51651969,31.96679509,-1.45027540,-1.45027540,regressed
2000,E2_minus_B0,E2,B0,00021.png,193.jpg,psnr,higher,29.81280165,28.15585736,1.65694429,1.65694429,improved
2000,E2_minus_B0,E2,B0,00022.png,202.jpg,psnr,higher,33.04971809,33.32888651,-0.27916842,-0.27916842,regressed
2000,E2_minus_B0,E2,B0,00023.png,211.jpg,psnr,higher,31.49388681,30.64829508,0.84559173,0.84559173,improved
2000,E2_minus_B0,E2,B0,00024.png,220.jpg,psnr,higher,31.77687013,31.02599926,0.75087087,0.75087087,improved
2000,E2_minus_B0,E2,B0,00025.png,229.jpg,psnr,higher,31.88721160,31.44448628,0.44272532,0.44272532,improved
2000,E2_minus_B0,E2,B0,00026.png,238.jpg,psnr,higher,31.18965456,30.34096395,0.84869061,0.84869061,improved
2000,E2_minus_B0,E2,B0,00027.png,247.jpg,psnr,higher,31.93496978,31.72717072,0.20779906,0.20779906,improved
2000,E2_minus_B0,E2,B0,00028.png,257.jpg,psnr,higher,28.53151469,29.55962078,-1.02810609,-1.02810609,regressed
2000,E2_minus_B0,E2,B0,00029.png,266.jpg,psnr,higher,24.11283743,23.94285465,0.16998278,0.16998278,improved
2000,E2_minus_B0,E2,B0,00030.png,275.jpg,psnr,higher,24.64965968,23.95653492,0.69312476,0.69312476,improved
2000,E2_minus_B0,E2,B0,00031.png,284.jpg,psnr,higher,34.86383222,32.30494279,2.55888943,2.55888943,improved
2000,E2_minus_B0,E2,B0,00032.png,293.jpg,psnr,higher,33.33746023,33.01933384,0.31812639,0.31812639,improved
2000,E2_minus_B0,E2,B0,00033.png,302.jpg,psnr,higher,30.07011151,28.59317218,1.47693933,1.47693933,improved
2000,E2_minus_B0,E2,B0,00000.png,001.jpg,ssim,higher,0.96732074,0.96629339,0.00102735,0.00102735,improved
2000,E2_minus_B0,E2,B0,00001.png,010.jpg,ssim,higher,0.95782697,0.95871902,-0.00089205,-0.00089205,regressed
2000,E2_minus_B0,E2,B0,00002.png,019.jpg,ssim,higher,0.89704502,0.89821452,-0.00116950,-0.00116950,regressed
2000,E2_minus_B0,E2,B0,00003.png,028.jpg,ssim,higher,0.93355614,0.92331266,0.01024348,0.01024348,improved
2000,E2_minus_B0,E2,B0,00004.png,037.jpg,ssim,higher,0.94178104,0.86830479,0.07347625,0.07347625,improved
2000,E2_minus_B0,E2,B0,00005.png,046.jpg,ssim,higher,0.94536859,0.95108306,-0.00571447,-0.00571447,regressed
2000,E2_minus_B0,E2,B0,00006.png,055.jpg,ssim,higher,0.95294458,0.95216703,0.00077755,0.00077755,improved
2000,E2_minus_B0,E2,B0,00007.png,065.jpg,ssim,higher,0.94965547,0.94942170,0.00023377,0.00023377,improved
2000,E2_minus_B0,E2,B0,00008.png,074.jpg,ssim,higher,0.95618469,0.95797443,-0.00178974,-0.00178974,regressed
2000,E2_minus_B0,E2,B0,00009.png,083.jpg,ssim,higher,0.94651151,0.94330746,0.00320405,0.00320405,improved
2000,E2_minus_B0,E2,B0,00010.png,092.jpg,ssim,higher,0.92264986,0.94772291,-0.02507305,-0.02507305,regressed
2000,E2_minus_B0,E2,B0,00011.png,101.jpg,ssim,higher,0.95214409,0.95502776,-0.00288367,-0.00288367,regressed
2000,E2_minus_B0,E2,B0,00012.png,110.jpg,ssim,higher,0.94867527,0.95122397,-0.00254870,-0.00254870,regressed
2000,E2_minus_B0,E2,B0,00013.png,119.jpg,ssim,higher,0.95673442,0.95661342,0.00012100,0.00012100,improved
2000,E2_minus_B0,E2,B0,00014.png,129.jpg,ssim,higher,0.96687245,0.96769804,-0.00082559,-0.00082559,regressed
2000,E2_minus_B0,E2,B0,00015.png,138.jpg,ssim,higher,0.95501316,0.95613217,-0.00111901,-0.00111901,regressed
2000,E2_minus_B0,E2,B0,00016.png,147.jpg,ssim,higher,0.95590210,0.95696414,-0.00106204,-0.00106204,regressed
2000,E2_minus_B0,E2,B0,00017.png,156.jpg,ssim,higher,0.94188130,0.94078243,0.00109887,0.00109887,improved
2000,E2_minus_B0,E2,B0,00018.png,165.jpg,ssim,higher,0.93825638,0.94232148,-0.00406510,-0.00406510,regressed
2000,E2_minus_B0,E2,B0,00019.png,174.jpg,ssim,higher,0.96096528,0.96194667,-0.00098139,-0.00098139,regressed
2000,E2_minus_B0,E2,B0,00020.png,183.jpg,ssim,higher,0.95350742,0.95446378,-0.00095636,-0.00095636,regressed
2000,E2_minus_B0,E2,B0,00021.png,193.jpg,ssim,higher,0.94878852,0.94175875,0.00702977,0.00702977,improved
2000,E2_minus_B0,E2,B0,00022.png,202.jpg,ssim,higher,0.95688385,0.95730901,-0.00042516,-0.00042516,regressed
2000,E2_minus_B0,E2,B0,00023.png,211.jpg,ssim,higher,0.94323802,0.94343829,-0.00020027,-0.00020027,regressed
2000,E2_minus_B0,E2,B0,00024.png,220.jpg,ssim,higher,0.93547726,0.93476504,0.00071222,0.00071222,improved
2000,E2_minus_B0,E2,B0,00025.png,229.jpg,ssim,higher,0.93333757,0.93382883,-0.00049126,-0.00049126,regressed
2000,E2_minus_B0,E2,B0,00026.png,238.jpg,ssim,higher,0.93804616,0.93726200,0.00078416,0.00078416,improved
2000,E2_minus_B0,E2,B0,00027.png,247.jpg,ssim,higher,0.93983257,0.93952179,0.00031078,0.00031078,improved
2000,E2_minus_B0,E2,B0,00028.png,257.jpg,ssim,higher,0.93505847,0.93569762,-0.00063915,-0.00063915,regressed
2000,E2_minus_B0,E2,B0,00029.png,266.jpg,ssim,higher,0.90293878,0.90251404,0.00042474,0.00042474,improved
2000,E2_minus_B0,E2,B0,00030.png,275.jpg,ssim,higher,0.92049223,0.91791785,0.00257438,0.00257438,improved
2000,E2_minus_B0,E2,B0,00031.png,284.jpg,ssim,higher,0.95585555,0.95534164,0.00051391,0.00051391,improved
2000,E2_minus_B0,E2,B0,00032.png,293.jpg,ssim,higher,0.95837593,0.95723444,0.00114149,0.00114149,improved
2000,E2_minus_B0,E2,B0,00033.png,302.jpg,ssim,higher,0.95058763,0.94692242,0.00366521,0.00366521,improved
2000,E2_minus_B0,E2,B0,00000.png,001.jpg,t_mae,lower,0.01209764,0.01520902,-0.00311138,0.00311138,improved
2000,E2_minus_B0,E2,B0,00001.png,010.jpg,t_mae,lower,0.01645491,0.01315079,0.00330412,-0.00330412,regressed
2000,E2_minus_B0,E2,B0,00002.png,019.jpg,t_mae,lower,0.06939192,0.06022701,0.00916491,-0.00916491,regressed
2000,E2_minus_B0,E2,B0,00003.png,028.jpg,t_mae,lower,0.03722920,0.05448426,-0.01725506,0.01725506,improved
2000,E2_minus_B0,E2,B0,00004.png,037.jpg,t_mae,lower,0.02195468,0.11486190,-0.09290722,0.09290722,improved
2000,E2_minus_B0,E2,B0,00005.png,046.jpg,t_mae,lower,0.04545341,0.01864096,0.02681245,-0.02681245,regressed
2000,E2_minus_B0,E2,B0,00006.png,055.jpg,t_mae,lower,0.02252590,0.02170792,0.00081798,-0.00081798,regressed
2000,E2_minus_B0,E2,B0,00007.png,065.jpg,t_mae,lower,0.02903209,0.03246913,-0.00343704,0.00343704,improved
2000,E2_minus_B0,E2,B0,00008.png,074.jpg,t_mae,lower,0.01698221,0.01540812,0.00157409,-0.00157409,regressed
2000,E2_minus_B0,E2,B0,00009.png,083.jpg,t_mae,lower,0.03324670,0.04541896,-0.01217226,0.01217226,improved
2000,E2_minus_B0,E2,B0,00010.png,092.jpg,t_mae,lower,0.07131940,0.02376210,0.04755730,-0.04755730,regressed
2000,E2_minus_B0,E2,B0,00011.png,101.jpg,t_mae,lower,0.02191340,0.01727006,0.00464334,-0.00464334,regressed
2000,E2_minus_B0,E2,B0,00012.png,110.jpg,t_mae,lower,0.02867021,0.02671712,0.00195309,-0.00195309,regressed
2000,E2_minus_B0,E2,B0,00013.png,119.jpg,t_mae,lower,0.01486766,0.01683324,-0.00196558,0.00196558,improved
2000,E2_minus_B0,E2,B0,00014.png,129.jpg,t_mae,lower,0.01686363,0.01337142,0.00349221,-0.00349221,regressed
2000,E2_minus_B0,E2,B0,00015.png,138.jpg,t_mae,lower,0.01936858,0.01325225,0.00611633,-0.00611633,regressed
2000,E2_minus_B0,E2,B0,00016.png,147.jpg,t_mae,lower,0.01806291,0.01475193,0.00331098,-0.00331098,regressed
2000,E2_minus_B0,E2,B0,00017.png,156.jpg,t_mae,lower,0.04269998,0.04372624,-0.00102626,0.00102626,improved
2000,E2_minus_B0,E2,B0,00018.png,165.jpg,t_mae,lower,0.04124581,0.03776120,0.00348461,-0.00348461,regressed
2000,E2_minus_B0,E2,B0,00019.png,174.jpg,t_mae,lower,0.01371753,0.01554350,-0.00182597,0.00182597,improved
2000,E2_minus_B0,E2,B0,00020.png,183.jpg,t_mae,lower,0.02251359,0.01952121,0.00299238,-0.00299238,regressed
2000,E2_minus_B0,E2,B0,00021.png,193.jpg,t_mae,lower,0.02331795,0.03020722,-0.00688927,0.00688927,improved
2000,E2_minus_B0,E2,B0,00022.png,202.jpg,t_mae,lower,0.01732969,0.01728322,0.00004647,-0.00004647,regressed
2000,E2_minus_B0,E2,B0,00023.png,211.jpg,t_mae,lower,0.01692642,0.01932783,-0.00240141,0.00240141,improved
2000,E2_minus_B0,E2,B0,00024.png,220.jpg,t_mae,lower,0.01742918,0.01916212,-0.00173294,0.00173294,improved
2000,E2_minus_B0,E2,B0,00025.png,229.jpg,t_mae,lower,0.01782997,0.02015904,-0.00232907,0.00232907,improved
2000,E2_minus_B0,E2,B0,00026.png,238.jpg,t_mae,lower,0.01981338,0.02284094,-0.00302756,0.00302756,improved
2000,E2_minus_B0,E2,B0,00027.png,247.jpg,t_mae,lower,0.01860054,0.01857438,0.00002616,-0.00002616,regressed
2000,E2_minus_B0,E2,B0,00028.png,257.jpg,t_mae,lower,0.02613853,0.02248365,0.00365488,-0.00365488,regressed
2000,E2_minus_B0,E2,B0,00029.png,266.jpg,t_mae,lower,0.04711309,0.04638312,0.00072997,-0.00072997,regressed
2000,E2_minus_B0,E2,B0,00030.png,275.jpg,t_mae,lower,0.04343317,0.04572432,-0.00229115,0.00229115,improved
2000,E2_minus_B0,E2,B0,00031.png,284.jpg,t_mae,lower,0.01278139,0.01837373,-0.00559234,0.00559234,improved
2000,E2_minus_B0,E2,B0,00032.png,293.jpg,t_mae,lower,0.01668480,0.01657262,0.00011218,-0.00011218,regressed
2000,E2_minus_B0,E2,B0,00033.png,302.jpg,t_mae,lower,0.02320287,0.02955510,-0.00635223,0.00635223,improved
2000,E2_minus_B0,E2,B0,00000.png,001.jpg,e_mae,lower,0.00572451,0.00571185,0.00001266,-0.00001266,regressed
2000,E2_minus_B0,E2,B0,00001.png,010.jpg,e_mae,lower,0.00607209,0.00604631,0.00002578,-0.00002578,regressed
2000,E2_minus_B0,E2,B0,00002.png,019.jpg,e_mae,lower,0.00867100,0.00904829,-0.00037729,0.00037729,improved
2000,E2_minus_B0,E2,B0,00003.png,028.jpg,e_mae,lower,0.00821923,0.00852169,-0.00030246,0.00030246,improved
2000,E2_minus_B0,E2,B0,00004.png,037.jpg,e_mae,lower,0.00704810,0.00786997,-0.00082187,0.00082187,improved
2000,E2_minus_B0,E2,B0,00005.png,046.jpg,e_mae,lower,0.00750865,0.00699401,0.00051464,-0.00051464,regressed
2000,E2_minus_B0,E2,B0,00006.png,055.jpg,e_mae,lower,0.00638722,0.00631006,0.00007716,-0.00007716,regressed
2000,E2_minus_B0,E2,B0,00007.png,065.jpg,e_mae,lower,0.00644370,0.00639292,0.00005078,-0.00005078,regressed
2000,E2_minus_B0,E2,B0,00008.png,074.jpg,e_mae,lower,0.00593114,0.00591031,0.00002083,-0.00002083,regressed
2000,E2_minus_B0,E2,B0,00009.png,083.jpg,e_mae,lower,0.00605089,0.00588168,0.00016921,-0.00016921,regressed
2000,E2_minus_B0,E2,B0,00010.png,092.jpg,e_mae,lower,0.00824377,0.00638138,0.00186239,-0.00186239,regressed
2000,E2_minus_B0,E2,B0,00011.png,101.jpg,e_mae,lower,0.00662470,0.00679794,-0.00017324,0.00017324,improved
2000,E2_minus_B0,E2,B0,00012.png,110.jpg,e_mae,lower,0.00722919,0.00705939,0.00016980,-0.00016980,regressed
2000,E2_minus_B0,E2,B0,00013.png,119.jpg,e_mae,lower,0.00662030,0.00661194,0.00000836,-0.00000836,regressed
2000,E2_minus_B0,E2,B0,00014.png,129.jpg,e_mae,lower,0.00587771,0.00577274,0.00010497,-0.00010497,regressed
2000,E2_minus_B0,E2,B0,00015.png,138.jpg,e_mae,lower,0.00666437,0.00667775,-0.00001338,0.00001338,improved
2000,E2_minus_B0,E2,B0,00016.png,147.jpg,e_mae,lower,0.00644481,0.00640265,0.00004216,-0.00004216,regressed
2000,E2_minus_B0,E2,B0,00017.png,156.jpg,e_mae,lower,0.00741387,0.00743076,-0.00001689,0.00001689,improved
2000,E2_minus_B0,E2,B0,00018.png,165.jpg,e_mae,lower,0.00578075,0.00578223,-0.00000148,0.00000148,improved
2000,E2_minus_B0,E2,B0,00019.png,174.jpg,e_mae,lower,0.00527799,0.00531500,-0.00003701,0.00003701,improved
2000,E2_minus_B0,E2,B0,00020.png,183.jpg,e_mae,lower,0.00572666,0.00573037,-0.00000371,0.00000371,improved
2000,E2_minus_B0,E2,B0,00021.png,193.jpg,e_mae,lower,0.00640878,0.00628193,0.00012685,-0.00012685,regressed
2000,E2_minus_B0,E2,B0,00022.png,202.jpg,e_mae,lower,0.00495709,0.00500387,-0.00004678,0.00004678,improved
2000,E2_minus_B0,E2,B0,00023.png,211.jpg,e_mae,lower,0.00698917,0.00694807,0.00004110,-0.00004110,regressed
2000,E2_minus_B0,E2,B0,00024.png,220.jpg,e_mae,lower,0.00760861,0.00758761,0.00002100,-0.00002100,regressed
2000,E2_minus_B0,E2,B0,00025.png,229.jpg,e_mae,lower,0.00834749,0.00820445,0.00014304,-0.00014304,regressed
2000,E2_minus_B0,E2,B0,00026.png,238.jpg,e_mae,lower,0.00863883,0.00865199,-0.00001316,0.00001316,improved
2000,E2_minus_B0,E2,B0,00027.png,247.jpg,e_mae,lower,0.00723875,0.00722582,0.00001293,-0.00001293,regressed
2000,E2_minus_B0,E2,B0,00028.png,257.jpg,e_mae,lower,0.00773814,0.00785187,-0.00011373,0.00011373,improved
2000,E2_minus_B0,E2,B0,00029.png,266.jpg,e_mae,lower,0.00804714,0.00840190,-0.00035476,0.00035476,improved
2000,E2_minus_B0,E2,B0,00030.png,275.jpg,e_mae,lower,0.00603659,0.00602879,0.00000780,-0.00000780,regressed
2000,E2_minus_B0,E2,B0,00031.png,284.jpg,e_mae,lower,0.00553284,0.00550986,0.00002298,-0.00002298,regressed
2000,E2_minus_B0,E2,B0,00032.png,293.jpg,e_mae,lower,0.00578708,0.00582966,-0.00004258,0.00004258,improved
2000,E2_minus_B0,E2,B0,00033.png,302.jpg,e_mae,lower,0.00651266,0.00653724,-0.00002458,0.00002458,improved
2000,E2_minus_B0,E2,B0,00000.png,001.jpg,gradient_preservation,higher,0.57718557,0.56511658,0.01206899,0.01206899,improved
2000,E2_minus_B0,E2,B0,00001.png,010.jpg,gradient_preservation,higher,0.52257299,0.50831157,0.01426142,0.01426142,improved
2000,E2_minus_B0,E2,B0,00002.png,019.jpg,gradient_preservation,higher,0.54496682,0.51382178,0.03114504,0.03114504,improved
2000,E2_minus_B0,E2,B0,00003.png,028.jpg,gradient_preservation,higher,0.51627266,0.44442725,0.07184541,0.07184541,improved
2000,E2_minus_B0,E2,B0,00004.png,037.jpg,gradient_preservation,higher,0.54144114,0.51111794,0.03032320,0.03032320,improved
2000,E2_minus_B0,E2,B0,00005.png,046.jpg,gradient_preservation,higher,0.51060498,0.54377353,-0.03316855,-0.03316855,regressed
2000,E2_minus_B0,E2,B0,00006.png,055.jpg,gradient_preservation,higher,0.53992474,0.55976319,-0.01983845,-0.01983845,regressed
2000,E2_minus_B0,E2,B0,00007.png,065.jpg,gradient_preservation,higher,0.52846831,0.53898740,-0.01051909,-0.01051909,regressed
2000,E2_minus_B0,E2,B0,00008.png,074.jpg,gradient_preservation,higher,0.53004962,0.50101310,0.02903652,0.02903652,improved
2000,E2_minus_B0,E2,B0,00009.png,083.jpg,gradient_preservation,higher,0.62118942,0.58223259,0.03895683,0.03895683,improved
2000,E2_minus_B0,E2,B0,00010.png,092.jpg,gradient_preservation,higher,0.49955335,0.55498636,-0.05543301,-0.05543301,regressed
2000,E2_minus_B0,E2,B0,00011.png,101.jpg,gradient_preservation,higher,0.56171101,0.52597511,0.03573590,0.03573590,improved
2000,E2_minus_B0,E2,B0,00012.png,110.jpg,gradient_preservation,higher,0.55556911,0.52118433,0.03438478,0.03438478,improved
2000,E2_minus_B0,E2,B0,00013.png,119.jpg,gradient_preservation,higher,0.53482842,0.52149242,0.01333600,0.01333600,improved
2000,E2_minus_B0,E2,B0,00014.png,129.jpg,gradient_preservation,higher,0.55865353,0.57150584,-0.01285231,-0.01285231,regressed
2000,E2_minus_B0,E2,B0,00015.png,138.jpg,gradient_preservation,higher,0.49420896,0.47743747,0.01677149,0.01677149,improved
2000,E2_minus_B0,E2,B0,00016.png,147.jpg,gradient_preservation,higher,0.48501158,0.48973724,-0.00472566,-0.00472566,regressed
2000,E2_minus_B0,E2,B0,00017.png,156.jpg,gradient_preservation,higher,0.53035134,0.52601403,0.00433731,0.00433731,improved
2000,E2_minus_B0,E2,B0,00018.png,165.jpg,gradient_preservation,higher,0.54874462,0.54971457,-0.00096995,-0.00096995,regressed
2000,E2_minus_B0,E2,B0,00019.png,174.jpg,gradient_preservation,higher,0.51808310,0.51388848,0.00419462,0.00419462,improved
2000,E2_minus_B0,E2,B0,00020.png,183.jpg,gradient_preservation,higher,0.51310164,0.52847147,-0.01536983,-0.01536983,regressed
2000,E2_minus_B0,E2,B0,00021.png,193.jpg,gradient_preservation,higher,0.54027712,0.55540216,-0.01512504,-0.01512504,regressed
2000,E2_minus_B0,E2,B0,00022.png,202.jpg,gradient_preservation,higher,0.55184960,0.54092455,0.01092505,0.01092505,improved
2000,E2_minus_B0,E2,B0,00023.png,211.jpg,gradient_preservation,higher,0.59356797,0.58214134,0.01142663,0.01142663,improved
2000,E2_minus_B0,E2,B0,00024.png,220.jpg,gradient_preservation,higher,0.57678056,0.57299799,0.00378257,0.00378257,improved
2000,E2_minus_B0,E2,B0,00025.png,229.jpg,gradient_preservation,higher,0.59590667,0.60196650,-0.00605983,-0.00605983,regressed
2000,E2_minus_B0,E2,B0,00026.png,238.jpg,gradient_preservation,higher,0.60190046,0.59458709,0.00731337,0.00731337,improved
2000,E2_minus_B0,E2,B0,00027.png,247.jpg,gradient_preservation,higher,0.58674550,0.58684063,-0.00009513,-0.00009513,regressed
2000,E2_minus_B0,E2,B0,00028.png,257.jpg,gradient_preservation,higher,0.56386304,0.58351541,-0.01965237,-0.01965237,regressed
2000,E2_minus_B0,E2,B0,00029.png,266.jpg,gradient_preservation,higher,0.57798296,0.59426254,-0.01627958,-0.01627958,regressed
2000,E2_minus_B0,E2,B0,00030.png,275.jpg,gradient_preservation,higher,0.46601695,0.46559247,0.00042448,0.00042448,improved
2000,E2_minus_B0,E2,B0,00031.png,284.jpg,gradient_preservation,higher,0.49805629,0.51147127,-0.01341498,-0.01341498,regressed
2000,E2_minus_B0,E2,B0,00032.png,293.jpg,gradient_preservation,higher,0.51623833,0.52458352,-0.00834519,-0.00834519,regressed
2000,E2_minus_B0,E2,B0,00033.png,302.jpg,gradient_preservation,higher,0.51947594,0.51414567,0.00533027,0.00533027,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00000.png,001.jpg,psnr,higher,34.33309843,33.74728183,0.58581660,0.58581660,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00001.png,010.jpg,psnr,higher,34.35532461,34.64711638,-0.29179177,-0.29179177,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00002.png,019.jpg,psnr,higher,20.34460922,21.38395915,-1.03934993,-1.03934993,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00003.png,028.jpg,psnr,higher,24.02308248,21.29753159,2.72555089,2.72555089,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00004.png,037.jpg,psnr,higher,16.32476986,15.90084329,0.42392657,0.42392657,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00005.png,046.jpg,psnr,higher,31.27923697,31.60303772,-0.32380075,-0.32380075,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00006.png,055.jpg,psnr,higher,28.70174425,30.37863838,-1.67689413,-1.67689413,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00007.png,065.jpg,psnr,higher,30.48362289,28.00302515,2.48059774,2.48059774,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00008.png,074.jpg,psnr,higher,32.35929827,33.48898209,-1.12968382,-1.12968382,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00009.png,083.jpg,psnr,higher,22.79135382,23.48442187,-0.69306805,-0.69306805,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00010.png,092.jpg,psnr,higher,30.24861835,29.28811361,0.96050474,0.96050474,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00011.png,101.jpg,psnr,higher,35.24034681,32.80631589,2.43403092,2.43403092,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00012.png,110.jpg,psnr,higher,27.31782560,28.87338172,-1.55555612,-1.55555612,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00013.png,119.jpg,psnr,higher,27.43415274,33.23979812,-5.80564538,-5.80564538,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00014.png,129.jpg,psnr,higher,33.94978844,34.40919358,-0.45940514,-0.45940514,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00015.png,138.jpg,psnr,higher,33.53293601,34.07805195,-0.54511594,-0.54511594,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00016.png,147.jpg,psnr,higher,33.33465038,33.57479459,-0.24014421,-0.24014421,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00017.png,156.jpg,psnr,higher,26.17859167,25.66129143,0.51730024,0.51730024,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00018.png,165.jpg,psnr,higher,25.12627030,25.28334051,-0.15707021,-0.15707021,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00019.png,174.jpg,psnr,higher,34.97722467,34.05489566,0.92232901,0.92232901,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00020.png,183.jpg,psnr,higher,32.50729373,31.96679509,0.54049864,0.54049864,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00021.png,193.jpg,psnr,higher,28.87484313,28.15585736,0.71898577,0.71898577,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00022.png,202.jpg,psnr,higher,32.83448975,33.32888651,-0.49439676,-0.49439676,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00023.png,211.jpg,psnr,higher,31.01429950,30.64829508,0.36600442,0.36600442,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00024.png,220.jpg,psnr,higher,31.47995704,31.02599926,0.45395778,0.45395778,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00025.png,229.jpg,psnr,higher,31.54364149,31.44448628,0.09915521,0.09915521,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00026.png,238.jpg,psnr,higher,31.11392241,30.34096395,0.77295846,0.77295846,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00027.png,247.jpg,psnr,higher,32.26447187,31.72717072,0.53730115,0.53730115,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00028.png,257.jpg,psnr,higher,30.26490679,29.55962078,0.70528601,0.70528601,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00029.png,266.jpg,psnr,higher,24.55123614,23.94285465,0.60838149,0.60838149,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00030.png,275.jpg,psnr,higher,23.69009983,23.95653492,-0.26643509,-0.26643509,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00031.png,284.jpg,psnr,higher,33.33356638,32.30494279,1.02862359,1.02862359,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00032.png,293.jpg,psnr,higher,32.30831712,33.01933384,-0.71101672,-0.71101672,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00033.png,302.jpg,psnr,higher,28.64305336,28.59317218,0.04988118,0.04988118,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00000.png,001.jpg,ssim,higher,0.96712673,0.96629339,0.00083334,0.00083334,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00001.png,010.jpg,ssim,higher,0.95858848,0.95871902,-0.00013054,-0.00013054,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00002.png,019.jpg,ssim,higher,0.89160657,0.89821452,-0.00660795,-0.00660795,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00003.png,028.jpg,ssim,higher,0.92181808,0.92331266,-0.00149458,-0.00149458,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00004.png,037.jpg,ssim,higher,0.86052144,0.86830479,-0.00778335,-0.00778335,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00005.png,046.jpg,ssim,higher,0.95177752,0.95108306,0.00069446,0.00069446,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00006.png,055.jpg,ssim,higher,0.95157325,0.95216703,-0.00059378,-0.00059378,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00007.png,065.jpg,ssim,higher,0.95249397,0.94942170,0.00307227,0.00307227,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00008.png,074.jpg,ssim,higher,0.95702857,0.95797443,-0.00094586,-0.00094586,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00009.png,083.jpg,ssim,higher,0.93835187,0.94330746,-0.00495559,-0.00495559,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00010.png,092.jpg,ssim,higher,0.95517743,0.94772291,0.00745452,0.00745452,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00011.png,101.jpg,ssim,higher,0.95768875,0.95502776,0.00266099,0.00266099,improved
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00012.png,110.jpg,ssim,higher,0.94972461,0.95122397,-0.00149936,-0.00149936,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00013.png,119.jpg,ssim,higher,0.95167863,0.95661342,-0.00493479,-0.00493479,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00014.png,129.jpg,ssim,higher,0.96746337,0.96769804,-0.00023467,-0.00023467,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00015.png,138.jpg,ssim,higher,0.95509857,0.95613217,-0.00103360,-0.00103360,regressed
2000,E2_no_filter_minus_B0,E2_no_filter,B0,00016.png,147.jpg,ssim,higher,0.95627910,0.95696414,-0.00068504,-0.00068504,regressed
